,sarcasm,sentiment,dialect,cleaned_tweet
9323,True,NEG,egypt,دونالد ترامب خنزير ذات مو مانشستراوي بقى خنزير امريكادونالدترامب
9324,True,NEG,egypt,هههههه جبه نصر داعش ممثل هولاك
9325,False,NEU,msa,شبح بياسج لاحق رشلون مرة خرى هدد صيف بدو ناد عاصم فرنس اريس سا جيرم بقى
9326,False,NEG,levant,وش حليل ياجيداء مور تاريخ اسلام بعد اسلام سف مو محل
9327,False,NEU,egypt,ده طريق محترف
9328,False,NEG,msa,مام هل حارب مريك اعتراف إسرائيل تعا مع استمرار ناتو أجير قواعد العسكريةربنا يحفظكتحياتي
9329,True,NEG,egypt,هيلار لينتون دونالد ترامب تا مناظر مان شو ضح حب
9330,False,NEG,msa,الصرخييقتصمنالمارقةيا دول نواصب ابليس منظر ظهور قائم آل محمد حث الدولةالمارقة
9331,True,NEG,msa,جزار فاشل حضر سكي ذبح باش فداء كتشف مشكل عمق شل أشخاص هي مشكل شل سياس
9332,False,POS,levant,جهزواسواعدكم قبر رب له للي خلق خام رئيس جنرال ميشال عو
9333,False,NEU,egypt,مصر عمر انت هيب عهد مبار ده لام رخيص مصر انت هيب ال وم هيب جد عالم كل قف تعلم ده شعب
9334,False,NEU,msa,ول مرة سنةروجر درر راف نادال خارج ال تصنيف العالمينهاية حقب
9335,False,NEU,msa,ساع بل ذك محظور اجتماع وزرا
9336,False,NEG,msa,عتقد امريك على رأس بام أن خيف عرب قرار سمج باطل
9337,False,NEU,msa,سن آداب مطر
9338,False,NEU,msa,توقع تساقط ثلوج شاء له على مدين عرعر يل ثلاثاء في الصباحالله جيب خير ثلوجعرعر طقس
9339,False,NEU,msa,سبق تب دمحمد الرميحيمقالا حذر تدخلالخليج يمن بعد دء عاصفةالحزم راجع أن مغالط جديد
9340,False,POS,msa,له عالى قسم قال يال هذا حد كفي شرف فضل عظيم قسم عظيم فوت أجر عظيم
9341,False,NEU,msa,شاهد حمد شيخ طلق حد مانيك صاب اصاب قو
9342,True,NEG,msa,اول مرة فى تاريخ اسلام هتف مصل ضد خطيب جمع قاتل داع سالم عبد جليل عبد بياد نال ستحق
9343,False,POS,msa,رني يارب محاذا أيام سعيد جعل روح قلب عناق مسر
9344,False,NEU,msa,ميريام رس تعمد إخفاء جه بن حدث ديو
9345,False,POS,msa,طريق عب هلال ذكر منتخب سعود زم مدرب ناصر الجوهرالظاهر مدرب وطني تكتيك الهلالالرائد
9346,True,NEG,msa,ماشاءالله مسلسل رمض سنه دي تدل على اسلام فظيع تدل على ان مصر هتتقدم كتر كتر حتقار لاحولولاقوةالابالله
9347,True,NEG,msa,أفضل صم رحل تحدث سقط أقنع فقد كذب متع
9348,False,POS,msa,رئيس سعد حرير ذكرى غتيال صديق جبر وي ظل قسم أن بقى موحد دفاع طن فاء كل شهدائنالبنان
9349,False,NEU,egypt,أول تاب دي قرآ متوفر معرضالكويتالدوليللكتاب طلب نحاء عالم
9350,True,NEG,msa,خيل نك تشاجر شارع نت ضرب خصم ضرب ظهر شخص كى فرق بين لكن كتشف نه مسك مك خصم من حدث مصر ان
9351,False,NEG,msa,رئيس ميشال عو مناور سياسي بنانيون منع عود منفى تدخل زار خارج فرنس إبقائ رنس
9352,False,NEU,msa,انقتان فرقه وحيده لي قوم ساعه صباح رقص يونس
9353,False,NEU,msa,زير تمو تفقد صومع صوير طاق تخزين طن
9354,False,NEU,gulf,سال غوغل
9355,False,POS,msa,قصد منجد تستاهل هالتحف فن
9356,True,NEG,msa,حمدلله ده واحد عمل لي نتخب مش ضل ان حكوم عمل لي على زور
9357,False,NEU,egypt,ارمل سور سعود قبل عدد زوج
9358,False,NEG,msa,ياويلكمنالثامنياذوباهان نصر فريق وحيد لي قدر طقطق مباراه بعد مباراه
9359,False,NEU,msa,قائم أكواد مخف اندرويد هواتفاندرويد
9360,True,NEG,egypt,رفع سم حمدشفيق قوائم ترقب وصول خير عمر خلص
9361,False,NEU,msa,عرف غرائب حكوم بنا جديد عرب
9362,True,NEG,egypt,دماغ داخل بايظ
9363,False,NEG,msa,لى اي قاع تدن دناء يه مجتمع دول منافق حسبياللهونعمالوكيل حلبتبادادعولحلب مال الدعاااءالدنيااغرتنا
9364,False,POS,msa,عامل هربائ ستغل قت راغ حج قراء قرآن تب له جر غفر ذنب عشرذيالحجة
9365,False,NEG,msa,شتاء مر نازح سوري نهش برد جساد شعوب خيامك كو جزء دفء
9366,False,NEU,msa,ردوغ حيدر عباد جيش ترك تلقى امر من لزم حد أنت مستوا لست دي صراخ عراق
9367,False,NEU,msa,يمن الجيشالسوري دمر تحصين تح شام درع حمص
9368,False,NEG,msa,حمد بن جاسم كف إتر روسي حال رحم ديك بي شوف اس عالم قطر قدر موقدهالاتلعبها
9369,False,NEU,msa,قال ان مونته جد حقق كر ذهب صحيح ريالمدريد
9370,True,NEG,msa,بار كوي حكومت شعب قبض مجرم بو رفع خا وطن سارق مال عام مخزن أسلح حرام مناقص طاححظ
9371,False,NEU,egypt,خارج امريك قو أجنب عراق جب كو موافق بغدادتركيا عباد ردوغا
9372,True,NEG,msa,السيسيرئيسي تصريح اخير حامد صباحي تاكد نه ائن شر عادى ائن ضائى وسيعودلهيئتة فضائ وم
9373,False,NEU,msa,شكيل حكوم حرير جعجع يت وسط حرير تشكيلالحكومة جعجع
9374,False,NEU,egypt,عند قساط جوال يفو سعر كم قساط شهري
9375,False,NEU,msa,شيك لي تم سليم اعب موقع خط بو عنود تم صرف بتاريخيونيو عني نها تر رئيس ابراهيم
9376,False,NEU,msa,برنامج سياح لى رنس
9377,False,NEU,msa,بي نام
9378,False,NEU,msa,ههههداعش مثل الاسلامويزيد ايمثل السنةالحقيقة أن سن شيعةالحقيقة خلاف سياس تم ختلاق غطاء دي
9379,False,NEU,egypt,نهى روش مسك سيجار وب ديل ديفيد وى
9380,True,NEG,egypt,نا حض خر ناس لي طيح على خر
9381,False,NEU,msa,نائس مدين ناصر رفع آذان يوم رد قرار صهيون حظر قدس لنتسكتالمآذن
9382,False,NEG,msa,دني دى واحد عايش ده خلاص هدف يدور هدف دني مخبيا لى ماعندوش قدر
9383,False,NEG,egypt,يعتوا حر عش عيش تاكل دي استخسر كو غلاءالغاز بعد بنز مش هتقدرو فتح ئكوا
9384,True,NEG,msa,له عجل زوال آل سعود يفربول حياتيهتكملب زاكوالنازي الستاتمايعرفوشيكدبوا بورصه عمرواديب اديدجل
9385,False,POS,gulf,حس مره مل نتب فوز يارب يارب يفو او ما وك اي شي يارب حقق
9386,True,NEG,egypt,بدو ال زهايمر دأ نهش ذاكر محمد ود تحكيم في مبارا حال متشابه هما فسير مغاير أكشنيادوري
9387,False,NEG,msa,مؤسف ان تراجع رئيس عود قد عد رئيس مرس مصري إصلاح شكيل جن دستور هاه تراجع عد نقض عهد شيء معيب
9388,False,NEU,msa,الولاياتالمتحدة شرط نيويور نشر ديو لص سرق عبو حو جم سبائك ذهب يفرب منتهى سهول
9389,False,NEU,egypt,حمدالله مكن تهاوش عل صلاه عش كوري نت حب جس يبر
9390,False,NEU,msa,لي عرف اغن يونس عالو تصادق
9391,True,NEG,msa,خل لد عم ير توسطي حثال يمن قرر صنعاء خلاص مصير ليس مخير
9392,False,NEU,msa,انوا مع نتظر شهر رمض يوم نتظر سط دعو من سعد قبور لهم رحم مو موتى مسلم
9393,False,NEU,msa,ناتو عطي ضوء أخضر ركي امتل منظوم دفاع جو عيد مدى لبنانالآن
9394,False,NEU,msa,حماس جهاد مدعو حضور فتتاح المؤتمرالسابع
9395,False,NEU,msa,قان إنتخاب مم حقق غيير حقيق طبق السياسيةتابعونا فاصل نائب كاظمالخير صحاف
9396,False,NEU,msa,اه يالقه شاء اللهحزبالاعاده
9397,True,NEG,egypt,حد عايز نتخب رع بقى دور آلة زم رجع وحد عصر ميلاد
9398,True,NEG,msa,الملكمحمدالسادس رمي جثث جنرال رنس بحر نصب شعب جزائر مسلم ملك بلاد
9399,False,NEU,msa,ناد سيب جيم
9400,False,NEU,msa,قاء جمع جعجع حرير يت وسط
9401,False,NEU,msa,مصطفى حمد شيخ دخول طلق سوري تم استدعائ مجموع ضباط هم عميد حس لي عميد
9402,False,NEG,msa,فتوح عاشر نزعج أداء أمن تباطوء متعمد جه أمن عود أمن مصر
9403,True,NEG,msa,اعتبار شار حيو ذلك بدو غير حيوان تخذ قرار زعاج
9404,False,NEU,msa,قائد حرس عترف فقدان سيطر أمن شرق غرب إير أحوازناالأحواز سعود
9405,False,NEU,msa,بام داع جنائز روب ناتو روسي سوري سيم ابراهيم السفيرجريدتك
9406,False,NEG,msa,أب مانويل مسلم منع احتلال رفع اذ سط اعتداء مسيحي مسلم مسيحي قف
9407,False,NEG,msa,هواالحر جبرانتويني سميرقصير جورجحاو سماء دفع حي ضح ضال حر بنا أسف حتاج حر قت مضى
9408,False,NEU,msa,يستقبل حرير يت وسط زير خارج ندا يف دي عرض مع آخر مستجد سياس بنا منطق
9409,False,NEG,msa,ستغفر له هزل جوز احتفال مسلم احتفال مر سن عيد اضحى فطر قط جامع مك حرام
9410,False,POS,egypt,حمد حلم شايف أن شرف عظيم أي راجل أن تكرم جايز حمل سم مهرجانالقاهرةالسينمائي
9411,False,NEG,msa,وطن حقوق إنس فجير نغاز جريم حرب بشعةأخبارليببا
9412,False,NEG,msa,قول كثر ونت تب متشدد سن هي دعو غزو شعوب ديار سب ساء قتل الغ قاتل خليت إرهابي ظر عالم شوه رسال محمد عط إنس حر حيا أذي حد
9413,True,NEG,egypt,عسكر خا عاده دخل جامع بياده مجزرةالعباسيه عسكركاذبون نننس ننسامح
9414,False,POS,msa,ريد إسال دم كن جبه جهاد عز فخر مواجه داعش جه امام حس جد ملع زيد ربلاء
9415,False,NEU,msa,شاهد مواجه عنيف الجيشالسوري جماع مسلح شيخسعيد جنوب حلب
9416,False,NEU,msa,تسل ريد لفيت وكيمون
9417,False,NEU,msa,حكوم ترك رفض مشروع قان إسرائيل حظر صو أذ قدستركي
9418,False,NEG,msa,اتهام حمل لينتون سرق شعار بشارالأسد
9419,False,NEU,msa,كادين وب ميس تدرب مجموع اربعاء اول مر عاف اصابه
9420,False,NEU,msa,ني عرف حظ أيفونالبروفيسور
9421,False,NEU,msa,اشنطن حذر موسك دمشق عواقب قصف حلب
9422,False,NEU,msa,حدث مي عام ناتو رغب حرب ارد جديد
9423,False,NEU,msa,عاجل ترامب هيلار جيد كلام قط سياس بام انت زير خارج سبب إيجاد داعش
9424,False,NEG,egypt,رض نفاق عاد كسب كداب ايروك
9425,False,NEU,msa,قوال الرسولأفضل شهور رمض شهر له محرم فضل صلا فريضه صلا جوف ليل
9426,False,NEU,msa,مجتمع دولى ان تكاتف جل
9427,False,NEU,msa,رسال ملك وكب زهر شعرأحمدالشيخ ديو فيديواتشعرفصيح قصائد شعراء شعر شعرغزل
9428,False,NEU,levant,رح ناطر نار نتظر
9429,False,NEG,msa,عيوبتويتر كثير ردود أفعال قليل أفعال انشغال شكل مبالغ أحداث يوم تخطيط مستقبل
9430,False,NEG,egypt,تقولوا من بلد هيتححق عيد حقوق أقتصاد أجتماع بق همي يوسفالحسينى
